corruption_distance,initial_MSE,minimum_MSE_ever,generation_of_minimum,final_MSE,exact_hit_ever,first_exact_hit_gen,number_of_exact_hits,exact_retained,maximum_delta_J
3,1000000000.00000,130.22650,123,1000000000.00000,False,-1,0,False,999999869.77350
3,1000000000.00000,180.94229,199,1000000000.00000,False,-1,0,False,999999819.05771
3,1000000000.00000,172.94254,168,1000000000.00000,False,-1,0,False,999999827.05746
3,1000000000.00000,88.82139,1,1000000000.00000,False,-1,0,False,999999911.17861
3,1000000000.00000,213.19855,131,1000000000.00000,False,-1,0,False,999999786.80145
3,1000000000.00000,114.60944,44,237.70636,False,-1,0,False,999999885.39056
3,1000000000.00000,214.64349,21,1000000000.00000,False,-1,0,False,999999785.35651
3,1000000000.00000,179.21474,199,235.67395,False,-1,0,False,999999820.78526
3,1000000000.00000,174.59396,5,1000000000.00000,False,-1,0,False,999999825.40604
3,1000000000.00000,167.44121,3,1000000000.00000,False,-1,0,False,999999832.55879
3,1000000000.00000,214.58664,127,1000000000.00000,False,-1,0,False,999999785.41336
3,1000000000.00000,213.25871,12,1000000000.00000,False,-1,0,False,999999786.74129
3,1000000000.00000,158.66960,35,1000000000.00000,False,-1,0,False,999999841.33040
3,1000000000.00000,188.15347,245,1000000000.00000,False,-1,0,False,999999811.84653
3,1000000000.00000,178.60301,14,1000000000.00000,False,-1,0,False,999999821.39699
3,1000000000.00000,126.20039,30,238.21138,False,-1,0,False,999999873.79961
3,1000000000.00000,108.43366,3,1000000000.00000,False,-1,0,False,999999891.56634
3,1000000000.00000,115.68969,51,1000000000.00000,False,-1,0,False,999999884.31031
3,1000000000.00000,160.07942,71,1000000000.00000,False,-1,0,False,999999839.92058
3,1000000000.00000,154.53999,2,233.07297,False,-1,0,False,999999845.46001
3,1000000000.00000,218.46384,23,1000000000.00000,False,-1,0,False,999999781.53616
3,1000000000.00000,191.60434,99,1000000000.00000,False,-1,0,False,999999808.39566
3,1000000000.00000,112.80474,74,1000000000.00000,False,-1,0,False,999999887.19526
3,1000000000.00000,114.61852,164,1000000000.00000,False,-1,0,False,999999885.38148
3,6535.80420,207.42644,0,1000000000.00000,False,-1,0,False,6328.37776
3,1000000000.00000,114.59851,65,1000000000.00000,False,-1,0,False,999999885.40149
3,1000000000.00000,157.92104,170,1000000000.00000,False,-1,0,False,999999842.07896
3,368.75095,154.73508,1,240.61787,False,-1,0,False,214.01587
3,1000000000.00000,131.10947,5,1000000000.00000,False,-1,0,False,999999868.89053
3,1000000000.00000,176.33644,163,1000000000.00000,False,-1,0,False,999999823.66356
3,1000000000.00000,126.68806,10,1000000000.00000,False,-1,0,False,999999873.31194
3,1000000000.00000,203.67293,68,1000000000.00000,False,-1,0,False,999999796.32707
3,1000000000.00000,156.82512,17,1000000000.00000,False,-1,0,False,999999843.17488
3,1000000000.00000,197.03975,101,1000000000.00000,False,-1,0,False,999999802.96025
3,1000000000.00000,114.60944,124,1000000000.00000,False,-1,0,False,999999885.39056
3,1000000000.00000,134.13847,18,1000000000.00000,False,-1,0,False,999999865.86153
3,1000000000.00000,112.80255,2,74028.39844,False,-1,0,False,999999887.19745
3,236.73244,131.11447,7,1000000000.00000,False,-1,0,False,105.61797
3,1000000000.00000,196.89372,110,1000000000.00000,False,-1,0,False,999999803.10628
3,1000000000.00000,79.01809,187,1000000000.00000,False,-1,0,False,999999920.98191
3,263.66391,196.17804,9,1000000000.00000,False,-1,0,False,67.48587
3,1000000000.00000,114.60351,134,1000000000.00000,False,-1,0,False,999999885.39649
3,274.71585,135.03694,123,1000000000.00000,False,-1,0,False,139.67891
3,1000000000.00000,179.58167,77,1000000000.00000,False,-1,0,False,999999820.41833
3,1000000000.00000,114.62444,27,1000000000.00000,False,-1,0,False,999999885.37556
3,1000000000.00000,184.22783,66,1000000000.00000,False,-1,0,False,999999815.77217
3,1000000000.00000,110.60835,185,239.77116,False,-1,0,False,999999889.39165
3,1000000000.00000,126.20957,106,1000000000.00000,False,-1,0,False,999999873.79043
3,1000000000.00000,155.67194,3,1000000000.00000,False,-1,0,False,999999844.32806
3,1000000000.00000,178.06554,3,249.63246,False,-1,0,False,999999821.93446
3,1000000000.00000,215.93939,206,1000000000.00000,False,-1,0,False,999999784.06061
3,1000000000.00000,165.60100,209,1000000000.00000,False,-1,0,False,999999834.39900
3,1000000000.00000,173.30154,51,1000000000.00000,False,-1,0,False,999999826.69846
3,1000000000.00000,205.29854,196,1000000000.00000,False,-1,0,False,999999794.70146
3,1000000000.00000,140.01624,30,249.66246,False,-1,0,False,999999859.98376
3,1000000000.00000,101.64579,221,1000000000.00000,False,-1,0,False,999999898.35421
3,1000000000.00000,158.56271,206,1000000000.00000,False,-1,0,False,999999841.43729
3,1000000000.00000,135.00783,4,1000000000.00000,False,-1,0,False,999999864.99217
3,249.22446,141.50418,220,1000000000.00000,False,-1,0,False,107.72028
3,1000000000.00000,186.69998,117,1000000000.00000,False,-1,0,False,999999813.30002
3,243.21109,99.21351,1,1000000000.00000,False,-1,0,False,143.99758
3,1000000000.00000,131.94560,3,1000000000.00000,False,-1,0,False,999999868.05440
3,1000000000.00000,179.31830,178,1000000000.00000,False,-1,0,False,999999820.68170
3,242.25597,191.57434,31,265.49686,False,-1,0,False,50.68163
3,1000000000.00000,114.86143,90,1000000000.00000,False,-1,0,False,999999885.13857
3,1000000000.00000,104.50556,242,1000000000.00000,False,-1,0,False,999999895.49444
3,1000000000.00000,186.04953,127,233.14807,False,-1,0,False,999999813.95047
3,1000000000.00000,114.71046,9,1000000000.00000,False,-1,0,False,999999885.28954
3,1000000000.00000,147.49138,20,1000000000.00000,False,-1,0,False,999999852.50862
3,1000000000.00000,157.92603,24,1000000000.00000,False,-1,0,False,999999842.07397
3,248.23714,131.10947,4,221.90367,False,-1,0,False,117.12767
3,1000000000.00000,113.81600,48,1000000000.00000,False,-1,0,False,999999886.18400
3,1000000000.00000,163.47005,92,1000000000.00000,False,-1,0,False,999999836.52995
3,1000000000.00000,97.92170,36,1000000000.00000,False,-1,0,False,999999902.07830
3,1000000000.00000,143.59447,0,1000000000.00000,False,-1,0,False,999999856.40553
3,1000000000.00000,114.67604,83,1000000000.00000,False,-1,0,False,999999885.32396
3,1000000000.00000,174.73883,28,1000000000.00000,False,-1,0,False,999999825.26117
3,1000000000.00000,140.82278,64,1000000000.00000,False,-1,0,False,999999859.17722
3,1000000000.00000,140.08078,19,1000000000.00000,False,-1,0,False,999999859.91922
3,1000000000.00000,213.15549,119,1000000000.00000,False,-1,0,False,999999786.84451
3,1000000000.00000,176.42188,95,1000000000.00000,False,-1,0,False,999999823.57812
3,1000000000.00000,235.91269,83,1000000000.00000,False,-1,0,False,999999764.08731
3,1000000000.00000,108.44366,7,1000000000.00000,False,-1,0,False,999999891.55634
3,1000000000.00000,191.60434,101,1000000000.00000,False,-1,0,False,999999808.39566
3,1000000000.00000,102.77592,141,1000000000.00000,False,-1,0,False,999999897.22408
3,1000000000.00000,180.16539,77,1000000000.00000,False,-1,0,False,999999819.83461
3,1000000000.00000,108.43366,2,1000000000.00000,False,-1,0,False,999999891.56634
3,1000000000.00000,126.71322,36,1000000000.00000,False,-1,0,False,999999873.28678
3,1000000000.00000,131.90207,231,1000000000.00000,False,-1,0,False,999999868.09793
3,245.31020,181.21359,239,1000000000.00000,False,-1,0,False,64.09660
3,1000000000.00000,141.80913,74,1000000000.00000,False,-1,0,False,999999858.19087
3,1000000000.00000,194.10422,222,1000000000.00000,False,-1,0,False,999999805.89578
3,1000000000.00000,193.90121,223,1000000000.00000,False,-1,0,False,999999806.09879
3,1000000000.00000,179.41743,69,1000000000.00000,False,-1,0,False,999999820.58257
3,1000000000.00000,99.21351,2,253.26788,False,-1,0,False,999999900.78649
3,1000000000.00000,186.35130,203,1000000000.00000,False,-1,0,False,999999813.64870
3,1000000000.00000,195.12959,82,1000000000.00000,False,-1,0,False,999999804.87041
3,1000000000.00000,216.47134,225,1000000000.00000,False,-1,0,False,999999783.52866
3,513.33704,54.65014,0,1000000000.00000,False,-1,0,False,458.68690
3,1000000000.00000,163.35728,133,1000000000.00000,False,-1,0,False,999999836.64272
3,242.73209,101.32207,2,1000000000.00000,False,-1,0,False,141.41002
3,1000000000.00000,107.30476,27,1000000000.00000,False,-1,0,False,999999892.69524
3,1000000000.00000,79.01308,82,1000000000.00000,False,-1,0,False,999999920.98692
3,1000000000.00000,179.68877,51,1000000000.00000,False,-1,0,False,999999820.31123
3,1000000000.00000,196.17122,20,1000000000.00000,False,-1,0,False,999999803.82878
3,1000000000.00000,158.49162,1,1000000000.00000,False,-1,0,False,999999841.50838
3,242.41507,123.78638,12,1000000000.00000,False,-1,0,False,118.62868
3,1000000000.00000,199.23251,61,273.02170,False,-1,0,False,999999800.76749
3,1000000000.00000,147.50134,209,1000000000.00000,False,-1,0,False,999999852.49866
3,1000000000.00000,188.91425,179,1000000000.00000,False,-1,0,False,999999811.08575
3,137.32063,114.59851,111,1000000000.00000,False,-1,0,False,22.72212
3,1000000000.00000,208.56917,85,1000000000.00000,False,-1,0,False,999999791.43083
3,296.26419,178.61801,0,228.59384,False,-1,0,False,117.64618
3,1000000000.00000,79.01308,38,1000000000.00000,False,-1,0,False,999999920.98692
3,1000000000.00000,193.22725,106,1000000000.00000,False,-1,0,False,999999806.77275
3,251.78397,158.48161,1,239.08662,False,-1,0,False,93.30235
3,1000000000.00000,84.26707,145,1000000000.00000,False,-1,0,False,999999915.73293
3,1000000000.00000,122.97822,2,1000000000.00000,False,-1,0,False,999999877.02178
3,1000000000.00000,175.70857,44,1000000000.00000,False,-1,0,False,999999824.29143
3,1000000000.00000,176.40224,0,1000000000.00000,False,-1,0,False,999999823.59776
3,1000000000.00000,169.15343,74,1000000000.00000,False,-1,0,False,999999830.84657
3,270.77866,194.90036,78,1000000000.00000,False,-1,0,False,75.87830
3,1000000000.00000,197.73830,160,1000000000.00000,False,-1,0,False,999999802.26170
3,1000000000.00000,178.13559,187,1000000000.00000,False,-1,0,False,999999821.86441
3,1000000000.00000,147.51138,233,1000000000.00000,False,-1,0,False,999999852.48862
3,1000000000.00000,141.20514,71,1000000000.00000,False,-1,0,False,999999858.79486
3,1000000000.00000,155.62492,5,1000000000.00000,False,-1,0,False,999999844.37508
3,1000000000.00000,126.41360,96,249.62746,False,-1,0,False,999999873.58640
3,1000000000.00000,133.90028,1,1000000000.00000,False,-1,0,False,999999866.09972
3,1000000000.00000,211.09590,175,1000000000.00000,False,-1,0,False,999999788.90410
3,1000000000.00000,182.39468,234,1000000000.00000,False,-1,0,False,999999817.60532
3,1000000000.00000,177.22835,181,1000000000.00000,False,-1,0,False,999999822.77165
3,1000000000.00000,115.35812,59,1000000000.00000,False,-1,0,False,999999884.64188
3,1000000000.00000,148.12863,50,1000000000.00000,False,-1,0,False,999999851.87137
3,1000000000.00000,216.93661,72,1000000000.00000,False,-1,0,False,999999783.06339
3,1000000000.00000,219.63745,188,1000000000.00000,False,-1,0,False,999999780.36255
3,1000000000.00000,169.14336,241,1000000000.00000,False,-1,0,False,999999830.85664
3,1000000000.00000,124.52230,2,1000000000.00000,False,-1,0,False,999999875.47770
3,1000000000.00000,146.73517,19,1000000000.00000,False,-1,0,False,999999853.26483
3,1000000000.00000,181.47966,151,1000000000.00000,False,-1,0,False,999999818.52034
3,1000000000.00000,91.43900,157,1000000000.00000,False,-1,0,False,999999908.56100
3,1000000000.00000,162.80132,149,1000000000.00000,False,-1,0,False,999999837.19868
3,1000000000.00000,172.01193,24,227.86179,False,-1,0,False,999999827.98807
3,1000000000.00000,133.49232,4,1000000000.00000,False,-1,0,False,999999866.50768
3,1000000000.00000,200.60371,28,1000000000.00000,False,-1,0,False,999999799.39629
3,1000000000.00000,118.01046,154,1000000000.00000,False,-1,0,False,999999881.98954
3,1000000000.00000,237.05603,231,1000000000.00000,False,-1,0,False,999999762.94397
3,1000000000.00000,141.21013,86,1000000000.00000,False,-1,0,False,999999858.78987
3,1000000000.00000,144.29959,7,1000000000.00000,False,-1,0,False,999999855.70041
3,1000000000.00000,188.41191,159,1000000000.00000,False,-1,0,False,999999811.58809
3,1000000000.00000,102.66048,3,1000000000.00000,False,-1,0,False,999999897.33952
3,1000000000.00000,114.60944,172,247.22772,False,-1,0,False,999999885.39056
3,1000000000.00000,158.97121,128,1000000000.00000,False,-1,0,False,999999841.02879
3,1000000000.00000,131.10947,19,1000000000.00000,False,-1,0,False,999999868.89053
3,1000000000.00000,114.60351,52,1000000000.00000,False,-1,0,False,999999885.39649
3,1000000000.00000,205.80154,4,1000000000.00000,False,-1,0,False,999999794.19846
3,247.10143,153.00168,6,1000000000.00000,False,-1,0,False,94.09975
3,1000000000.00000,114.62351,181,1000000000.00000,False,-1,0,False,999999885.37649
3,1000000000.00000,109.21133,43,1000000000.00000,False,-1,0,False,999999890.78867
3,1000000000.00000,189.96759,240,1000000000.00000,False,-1,0,False,999999810.03241
3,1000000000.00000,169.15341,19,1000000000.00000,False,-1,0,False,999999830.84659
3,1000000000.00000,208.01791,3,1000000000.00000,False,-1,0,False,999999791.98209
3,230.86148,150.27626,0,1000000000.00000,False,-1,0,False,80.58522
3,1000000000.00000,185.02367,233,1000000000.00000,False,-1,0,False,999999814.97633
3,1000000000.00000,144.51793,31,1000000000.00000,False,-1,0,False,999999855.48207
3,1000000000.00000,123.99950,169,1000000000.00000,False,-1,0,False,999999876.00050
3,1000000000.00000,219.71941,17,1000000000.00000,False,-1,0,False,999999780.28059
3,1000000000.00000,171.50627,119,1000000000.00000,False,-1,0,False,999999828.49373
3,1000000000.00000,141.20514,199,1000000000.00000,False,-1,0,False,999999858.79486
3,1000000000.00000,123.06261,121,1000000000.00000,False,-1,0,False,999999876.93739
3,1000000000.00000,147.84515,104,1000000000.00000,False,-1,0,False,999999852.15485
3,1000000000.00000,114.60944,7,1000000000.00000,False,-1,0,False,999999885.39056
3,1000000000.00000,114.61945,151,249.89519,False,-1,0,False,999999885.38055
3,1000000000.00000,126.33309,2,1000000000.00000,False,-1,0,False,999999873.66691
3,1000000000.00000,162.64323,43,1000000000.00000,False,-1,0,False,999999837.35677
3,189.41222,106.78801,0,1000000000.00000,False,-1,0,False,82.62421
3,1000000000.00000,0.03500,5,1000000000.00000,True,5,1,False,999999999.96500
3,1000000000.00000,188.03886,11,1000000000.00000,False,-1,0,False,999999811.96114
3,1000000000.00000,188.75578,8,1000000000.00000,False,-1,0,False,999999811.24422
3,1000000000.00000,149.30222,4,1000000000.00000,False,-1,0,False,999999850.69778
3,1000000000.00000,78.94865,11,1000000000.00000,False,-1,0,False,999999921.05135
3,1000000000.00000,157.81589,72,1000000000.00000,False,-1,0,False,999999842.18411
3,1000000000.00000,191.57933,205,1000000000.00000,False,-1,0,False,999999808.42067
3,1000000000.00000,102.49244,1,1000000000.00000,False,-1,0,False,999999897.50756
3,1000000000.00000,106.26983,126,1000000000.00000,False,-1,0,False,999999893.73017
3,1000000000.00000,114.69105,61,237.67636,False,-1,0,False,999999885.30895
3,1000000000.00000,83.84537,70,1000000000.00000,False,-1,0,False,999999916.15463
3,1000000000.00000,169.15842,20,1000000000.00000,False,-1,0,False,999999830.84158
3,1000000000.00000,182.25807,19,1000000000.00000,False,-1,0,False,999999817.74193
3,1000000000.00000,213.33545,85,1000000000.00000,False,-1,0,False,999999786.66455
3,1000000000.00000,141.21513,25,1000000000.00000,False,-1,0,False,999999858.78487
3,1000000000.00000,153.69788,11,1000000000.00000,False,-1,0,False,999999846.30212
3,1000000000.00000,114.61852,133,1000000000.00000,False,-1,0,False,999999885.38148
3,1000000000.00000,114.59569,45,1000000000.00000,False,-1,0,False,999999885.40431
3,1000000000.00000,114.61852,56,1000000000.00000,False,-1,0,False,999999885.38148
3,251.32347,160.13715,43,1000000000.00000,False,-1,0,False,91.18633
3,1000000000.00000,219.98373,46,1000000000.00000,False,-1,0,False,999999780.01627
3,1000000000.00000,166.63847,242,1000000000.00000,False,-1,0,False,999999833.36153
3,1000000000.00000,196.78259,209,1000000000.00000,False,-1,0,False,999999803.21741
3,1000000000.00000,139.87535,3,260.51773,False,-1,0,False,999999860.12465
3,1000000000.00000,97.23080,120,1000000000.00000,False,-1,0,False,999999902.76920
3,1000000000.00000,161.08875,33,1000000000.00000,False,-1,0,False,999999838.91125
3,1000000000.00000,169.14342,178,249.63745,False,-1,0,False,999999830.85658
3,1000000000.00000,114.60944,220,1000000000.00000,False,-1,0,False,999999885.39056
3,1000000000.00000,112.79254,54,1000000000.00000,False,-1,0,False,999999887.20746
3,1000000000.00000,128.72554,200,1000000000.00000,False,-1,0,False,999999871.27446
3,1000000000.00000,78.01726,6,1000000000.00000,False,-1,0,False,999999921.98274
3,1000000000.00000,152.45082,27,1000000000.00000,False,-1,0,False,999999847.54918
3,1000000000.00000,109.77040,23,1000000000.00000,False,-1,0,False,999999890.22960
3,1000000000.00000,157.61583,60,1000000000.00000,False,-1,0,False,999999842.38417
3,1000000000.00000,181.63782,22,1000000000.00000,False,-1,0,False,999999818.36218
3,1000000000.00000,87.80806,2,1000000000.00000,False,-1,0,False,999999912.19194
3,1000000000.00000,188.91425,194,1000000000.00000,False,-1,0,False,999999811.08575
3,1000000000.00000,158.58870,239,1000000000.00000,False,-1,0,False,999999841.41130
3,1000000000.00000,123.68064,20,264.42203,False,-1,0,False,999999876.31936
3,1000000000.00000,182.60069,180,1000000000.00000,False,-1,0,False,999999817.39931
3,1000000000.00000,93.40659,1,257.85434,False,-1,0,False,999999906.59341
3,1000000000.00000,200.15076,16,1000000000.00000,False,-1,0,False,999999799.84924
3,1000000000.00000,194.20442,119,1000000000.00000,False,-1,0,False,999999805.79558
3,1000000000.00000,109.25153,101,1000000000.00000,False,-1,0,False,999999890.74847
3,1000000000.00000,156.43964,7,1000000000.00000,False,-1,0,False,999999843.56036
3,1000000000.00000,210.16579,179,1000000000.00000,False,-1,0,False,999999789.83421
3,1000000000.00000,188.91425,163,1000000000.00000,False,-1,0,False,999999811.08575
3,1000000000.00000,131.11447,23,1000000000.00000,False,-1,0,False,999999868.88553
3,1000000000.00000,103.95717,3,277.55640,False,-1,0,False,999999896.04283
3,1000000000.00000,165.63831,2,1000000000.00000,False,-1,0,False,999999834.36169
3,1000000000.00000,152.24275,2,1000000000.00000,False,-1,0,False,999999847.75725
3,1000000000.00000,122.83126,107,1000000000.00000,False,-1,0,False,999999877.16874
3,1000000000.00000,171.09077,68,1000000000.00000,False,-1,0,False,999999828.90923
3,1000000000.00000,191.95056,195,243.47131,False,-1,0,False,999999808.04944
3,1000000000.00000,156.33046,2,1000000000.00000,False,-1,0,False,999999843.66954
3,1000000000.00000,134.14348,5,239.08662,False,-1,0,False,999999865.85652
3,1000000000.00000,217.22452,29,1000000000.00000,False,-1,0,False,999999782.77548
3,1000000000.00000,190.43869,30,1000000000.00000,False,-1,0,False,999999809.56131
3,1000000000.00000,188.91425,43,237.67636,False,-1,0,False,999999811.08575
3,1000000000.00000,177.09097,44,241.12140,False,-1,0,False,999999822.90903
3,1000000000.00000,208.58383,33,1000000000.00000,False,-1,0,False,999999791.41617
3,1000000000.00000,152.84985,174,1000000000.00000,False,-1,0,False,999999847.15015
3,1000000000.00000,186.21989,152,1000000000.00000,False,-1,0,False,999999813.78011
3,1000000000.00000,133.38841,218,1000000000.00000,False,-1,0,False,999999866.61159
3,245.06927,167.81615,2,1000000000.00000,False,-1,0,False,77.25313
3,1000000000.00000,158.39142,4,1000000000.00000,False,-1,0,False,999999841.60858
3,1000000000.00000,122.15482,2,1000000000.00000,False,-1,0,False,999999877.84518
3,1000000000.00000,170.90683,17,1000000000.00000,False,-1,0,False,999999829.09317
3,1000000000.00000,194.01917,29,270.20352,False,-1,0,False,999999805.98083
3,1000000000.00000,78.00726,2,1000000000.00000,False,-1,0,False,999999921.99274
3,1000000000.00000,205.71086,194,1000000000.00000,False,-1,0,False,999999794.28914
3,1000000000.00000,150.99780,0,1000000000.00000,False,-1,0,False,999999849.00220
3,1000000000.00000,176.40224,194,274.20975,False,-1,0,False,999999823.59776
3,1000000000.00000,205.67047,152,1000000000.00000,False,-1,0,False,999999794.32953
3,1000000000.00000,98.98212,98,6589.03320,False,-1,0,False,999999901.01788
3,221.43320,100.67413,0,1000000000.00000,False,-1,0,False,120.75907
3,1000000000.00000,170.75226,12,1000000000.00000,False,-1,0,False,999999829.24774
3,1000000000.00000,169.70940,29,1000000000.00000,False,-1,0,False,999999830.29060
3,1000000000.00000,108.15533,110,1000000000.00000,False,-1,0,False,999999891.84467
3,1000000000.00000,184.10706,209,1000000000.00000,False,-1,0,False,999999815.89294
3,1000000000.00000,112.80257,90,1000000000.00000,False,-1,0,False,999999887.19743
3,1000000000.00000,128.75938,116,1000000000.00000,False,-1,0,False,999999871.24062
3,1000000000.00000,118.08333,7,1000000000.00000,False,-1,0,False,999999881.91667
3,1000000000.00000,92.51877,1,1000000000.00000,False,-1,0,False,999999907.48123
3,1000000000.00000,114.62945,144,1000000000.00000,False,-1,0,False,999999885.37055
3,1000000000.00000,115.14565,208,239.77617,False,-1,0,False,999999884.85435
3,1000000000.00000,158.98122,4,1000000000.00000,False,-1,0,False,999999841.01878
3,1000000000.00000,101.64579,22,1000000000.00000,False,-1,0,False,999999898.35421
3,1000000000.00000,145.67184,77,1000000000.00000,False,-1,0,False,999999854.32816
3,1000000000.00000,100.11931,45,1000000000.00000,False,-1,0,False,999999899.88069
3,1000000000.00000,147.50139,17,248.85226,False,-1,0,False,999999852.49861
3,1000000000.00000,135.85716,98,1000000000.00000,False,-1,0,False,999999864.14284
3,1000000000.00000,158.65790,4,1000000000.00000,False,-1,0,False,999999841.34210
3,1000000000.00000,213.69662,129,1000000000.00000,False,-1,0,False,999999786.30338
3,1000000000.00000,94.79355,149,1000000000.00000,False,-1,0,False,999999905.20645
3,1000000000.00000,147.49138,36,1000000000.00000,False,-1,0,False,999999852.50862
3,257.52277,161.20975,2,1000000000.00000,False,-1,0,False,96.31302
3,1000000000.00000,138.78668,11,1000000000.00000,False,-1,0,False,999999861.21332
3,1000000000.00000,152.86464,12,1000000000.00000,False,-1,0,False,999999847.13536
3,1000000000.00000,169.54216,3,1000000000.00000,False,-1,0,False,999999830.45784
3,1000000000.00000,108.44866,10,1000000000.00000,False,-1,0,False,999999891.55134
3,1000000000.00000,182.78752,6,1000000000.00000,False,-1,0,False,999999817.21248
3,1000000000.00000,178.61801,2,1000000000.00000,False,-1,0,False,999999821.38199
3,1000000000.00000,158.61731,36,1000000000.00000,False,-1,0,False,999999841.38269
3,1000000000.00000,134.14348,8,1000000000.00000,False,-1,0,False,999999865.85652
3,1000000000.00000,184.11707,18,1000000000.00000,False,-1,0,False,999999815.88293
3,1000000000.00000,54.56534,0,1000000000.00000,False,-1,0,False,999999945.43466
3,1000000000.00000,198.02225,18,1000000000.00000,False,-1,0,False,999999801.97775
3,1000000000.00000,1000000000.00000,-1,1000000000.00000,False,-1,0,False,0.00000
3,1000000000.00000,173.84497,109,1000000000.00000,False,-1,0,False,999999826.15503
3,1000000000.00000,114.60944,70,1000000000.00000,False,-1,0,False,999999885.39056
3,1000000000.00000,189.77475,91,1000000000.00000,False,-1,0,False,999999810.22525
3,1000000000.00000,199.72713,58,1000000000.00000,False,-1,0,False,999999800.27287
3,1000000000.00000,170.17918,75,1000000000.00000,False,-1,0,False,999999829.82082
3,1000000000.00000,234.54449,241,1000000000.00000,False,-1,0,False,999999765.45551
3,1000000000.00000,193.24228,28,1000000000.00000,False,-1,0,False,999999806.75772
3,1000000000.00000,191.11913,27,1000000000.00000,False,-1,0,False,999999808.88087
3,244.69943,87.80806,3,1000000000.00000,False,-1,0,False,156.89137
3,247.61195,128.05275,6,1000000000.00000,False,-1,0,False,119.55920
3,1000000000.00000,106.24271,85,1000000000.00000,False,-1,0,False,999999893.75729
3,1000000000.00000,114.59851,159,1000000000.00000,False,-1,0,False,999999885.40149
3,1000000000.00000,181.18616,6,1000000000.00000,False,-1,0,False,999999818.81384
3,1000000000.00000,162.41801,1,1000000000.00000,False,-1,0,False,999999837.58199
3,1000000000.00000,131.88707,2,1000000000.00000,False,-1,0,False,999999868.11293
3,1000000000.00000,106.68700,2,1000000000.00000,False,-1,0,False,999999893.31300
3,1000000000.00000,185.90878,237,272.70822,False,-1,0,False,999999814.09122
3,1000000000.00000,189.54994,239,1000000000.00000,False,-1,0,False,999999810.45006
3,236.02205,156.82011,3,1000000000.00000,False,-1,0,False,79.20193
3,1000000000.00000,111.65528,116,1000000000.00000,False,-1,0,False,999999888.34472
3,1000000000.00000,126.33809,3,1000000000.00000,False,-1,0,False,999999873.66191
3,1000000000.00000,221.08311,91,1000000000.00000,False,-1,0,False,999999778.91689
3,1000000000.00000,158.97121,162,1000000000.00000,False,-1,0,False,999999841.02879
3,1000000000.00000,79.02309,5,1000000000.00000,False,-1,0,False,999999920.97691
3,1000000000.00000,112.79966,78,1000000000.00000,False,-1,0,False,999999887.20034
3,1000000000.00000,79.01308,27,1000000000.00000,False,-1,0,False,999999920.98692
3,1000000000.00000,158.97121,233,1000000000.00000,False,-1,0,False,999999841.02879
3,1000000000.00000,121.57458,4,1000000000.00000,False,-1,0,False,999999878.42542
3,1000000000.00000,190.80087,8,1000000000.00000,False,-1,0,False,999999809.19913
3,240.28337,164.65581,96,1000000000.00000,False,-1,0,False,75.62756
3,1000000000.00000,52.73274,3,1000000000.00000,False,-1,0,False,999999947.26726
3,1000000000.00000,131.89206,70,1000000000.00000,False,-1,0,False,999999868.10794
3,1000000000.00000,216.28020,6,1000000000.00000,False,-1,0,False,999999783.71980
3,1000000000.00000,114.61351,5,1000000000.00000,False,-1,0,False,999999885.38649
3,1000000000.00000,83.85815,166,1000000000.00000,False,-1,0,False,999999916.14185
3,1000000000.00000,156.89410,6,1000000000.00000,False,-1,0,False,999999843.10590
3,1000000000.00000,79.01809,86,1000000000.00000,False,-1,0,False,999999920.98191
3,1000000000.00000,141.20514,189,250.01385,False,-1,0,False,999999858.79486
3,1000000000.00000,131.94560,6,1000000000.00000,False,-1,0,False,999999868.05440
3,1000000000.00000,145.00352,232,240.61787,False,-1,0,False,999999854.99648
3,1000000000.00000,123.49789,54,1000000000.00000,False,-1,0,False,999999876.50211
3,237.22118,87.80806,6,1000000000.00000,False,-1,0,False,149.41312
3,1000000000.00000,169.13843,81,1000000000.00000,False,-1,0,False,999999830.86157
3,1000000000.00000,204.31361,44,227.58218,False,-1,0,False,999999795.68639
3,1000000000.00000,172.94318,226,1000000000.00000,False,-1,0,False,999999827.05682
3,1000000000.00000,126.90691,4,1000000000.00000,False,-1,0,False,999999873.09309
3,1000000000.00000,192.17476,147,1000000000.00000,False,-1,0,False,999999807.82524
3,254.42340,124.24374,188,1000000000.00000,False,-1,0,False,130.17966
3,1000000000.00000,171.09973,161,1000000000.00000,False,-1,0,False,999999828.90027
3,1000000000.00000,172.92253,220,1000000000.00000,False,-1,0,False,999999827.07747
3,1000000000.00000,121.29894,7,1000000000.00000,False,-1,0,False,999999878.70106
3,1000000000.00000,118.85608,161,240.60873,False,-1,0,False,999999881.14392
3,1000000000.00000,1000000000.00000,-1,1000000000.00000,False,-1,0,False,0.00000
3,1000000000.00000,185.18707,32,1000000000.00000,False,-1,0,False,999999814.81293
3,1000000000.00000,191.57933,206,1000000000.00000,False,-1,0,False,999999808.42067
3,244.94363,178.60301,13,1000000000.00000,False,-1,0,False,66.34062
3,1000000000.00000,115.36950,127,261.47964,False,-1,0,False,999999884.63050
3,1000000000.00000,185.19215,132,1000000000.00000,False,-1,0,False,999999814.80785
3,1000000000.00000,202.15633,21,1000000000.00000,False,-1,0,False,999999797.84367
3,1000000000.00000,120.19402,145,1000000000.00000,False,-1,0,False,999999879.80598
3,1000000000.00000,169.56798,38,1000000000.00000,False,-1,0,False,999999830.43202
